job_id,job_title,salary_percentiles_percentile_25,salary_percentiles_percentile_50,salary_percentiles_percentile_75,iso_alpha2,currency_code,gbp_converted_25th,gbp_converted_50th,gbp_converted_75th
FINANCIAL-ANALYST,Financial Analyst,3799.1174912481742,4421.441502262582,5145.706865598215,KG,KGS,34.05847300594188,39.63750697341206,46.1304286540735
GRAPHIC-DESIGNER,Graphic Designer,2684.4543918416307,3196.744543057359,3806.798023696832,KG,KGS,24.065698850019537,28.658297085421413,34.12732773540904
HARDWARE-ENGINEER,Hardware Engineer,4795.2709296655,5826.193130036775,7078.750478621144,KG,KGS,42.988827244859095,52.23087780356282,63.459851570083295
HUMAN-RESOURCES-MANAGER,Human Resources Manager,4410.821811297444,5386.581440203012,6578.198089440551,KG,KGS,39.542303163869235,48.28983020348436,58.97248047028456
IT-MANAGER,IT Manager,5115.910828800244,6268.941278435883,7681.843188360198,KG,KGS,45.863312009930354,56.20004324670039,68.86648003631151
INDUSTRIAL-DESIGNER,Industrial Designer,4162.2456025457,5113.000463785396,6280.930112985239,KG,KGS,37.313857711683674,45.837221058933444,56.307521206729945
INTERIOR-DESIGNER,Interior Designer,3551.073825829517,4284.6847663675135,5169.851275297932,KG,KGS,31.834801718486986,38.41150498516277,46.34687937661539
LECTURER,Lecturer,3448.3017887875226,4249.204838789433,5236.125741865596,KG,KGS,30.91346705131131,38.09343318073594,46.941019235616274
MARKETING-MANAGER,Marketing Manager,4248.1713523070575,5335.984322673122,6702.349394722656,KG,KGS,38.08416814180438,47.8362352395118,60.08547681465764
MECHANICAL-ENGINEER,Mechanical Engineer,4464.3167954071305,5234.389302023564,6137.295496889137,KG,KGS,40.0218770323927,46.92545233366535,55.0198601364163
MOBILE-DEVELOPER,Mobile Developer,4351.051141918473,5442.022265952932,6806.540621370245,KG,KGS,39.006468793313374,48.78684822716501,61.01953428679626
NURSE,Nurse,4687.773544359278,5215.019949325243,5801.567164989291,KG,KGS,42.02513059580957,46.75180922377522,52.01011001532065
OFFICE-MANAGER,Office Manager,2767.2528647543822,3383.015263064415,4135.795617341468,KG,KGS,24.807973749684635,30.32818392197549,37.07673787815361
OPERATIONS-MANAGER,Operations Manager,3848.287301497164,4904.640931559626,6250.963294287138,KG,KGS,34.49927239130711,43.96931159833116,56.03887353051187
PHARMACIST,Pharmacist,7428.999231743463,8276.260278900796,9220.14958777107,KG,KGS,66.59977491571853,74.19533298152436,82.65714776372356
PHYSICIAN,Physician,9352.454306318696,12742.314657924591,17360.85283323565,KG,KGS,83.84323813749945,114.23278716962233,155.63723389523906
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,3072.134221485843,3474.512778307943,3929.593623284604,KG,KGS,27.54118573435581,31.148444327243613,35.22817039780181
PRODUCT-MANAGER,Product Manager,5252.53919864098,6454.738345740147,7932.096370218072,KG,KGS,47.08816321729265,57.86568386348649,71.10995928079184
PROJECT-MANAGER,Project Manager,4705.832063292385,5816.879221370432,7190.244662564101,KG,KGS,42.187022293296515,52.147380120844865,64.45937887159172
QA-ENGINEER,QA Engineer,3708.734470931782,4571.778424744849,5635.657696387007,KG,KGS,33.2482038671925,40.985253134975615,50.522758499912634
RECEPTIONIST,Receptionist,1918.9654929053456,2324.1598700364807,2814.9120562401035,KG,KGS,17.203214849240698,20.83571681515021,25.235230682496198
RESEARCH-SCIENTIST,Research Scientist,4016.2267758910334,5147.2523820617935,6596.790610451235,KG,KGS,36.004822579858,46.14428395885843,59.139159409910285
SALES-MANAGER,Sales Manager,4010.2868292485336,5300.590133905191,7006.046441051663,KG,KGS,35.95157192023866,47.518932069631745,62.808071648381116
SOFTWARE-ENGINEER,Software Engineer,4720.202454672902,5753.205325479758,7012.277934045173,KG,KGS,42.315850524601714,51.576553956776124,62.863935973818556
SYSTEMS-ADMINISTRATOR,Systems Administrator,3793.5235632442273,4565.578669978678,5494.761860379224,KG,KGS,34.00832434737617,40.929673337605955,49.25965014951937
TEACHER,Teacher,2712.469435650883,3354.872861972915,4149.41889190414,KG,KGS,24.31684918046752,30.075891854118872,37.198868328189484
UX-DESIGNER,UX Designer,4178.034371588536,5122.937048343847,6281.538557883027,KG,KGS,37.455401469011846,45.92630093017588,56.31297581669519
WAITER,Waiter,1091.9838064300966,1671.80608557688,2559.502779541272,KG,KGS,9.789457967515018,14.987470792350395,22.94552788284513
WEB-DESIGNER,Web Designer,3039.866875432841,3719.565295047641,4551.240745420104,KG,KGS,27.251914202993273,33.345300451236525,40.80113616610116
WEB-DEVELOPER,Web Developer,3830.092002896088,4746.001032674598,5880.935963187475,KG,KGS,34.33615448624959,42.547130598062616,52.72163843663798
ACCOUNT-MANAGER,Account Manager,3444.4365639059365,4312.584527255625,5399.543571107127,LA,LAK,0.13489890087853976,0.16889929655515878,0.21146927210706165
ACCOUNTANT,Accountant,2749.0640475427736,3264.7302482441723,3877.124508367649,LA,LAK,0.10766513233087294,0.1278608312221738,0.15184481555814996
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,2145.69795254817,2584.169709037244,3112.242837895758,LA,LAK,0.08403472964177544,0.1012071631934575,0.12188877057534059
ARCHITECT,Architect,4689.500932004876,5806.694114373016,7190.03941502131,LA,LAK,0.18366095866749757,0.2274150326863727,0.2815927645535937
ATTORNEY,Attorney,3752.301647090692,5067.0790263188055,6842.544196537878,LA,LAK,0.14695621724072835,0.19844853537960966,0.2679833622132569
BUSINESS-ANALYST,Business Analyst,3767.967039356808,4520.226357691073,5422.671194133621,LA,LAK,0.1475697411536594,0.1770314407193661,0.21237504896441486
BUSINESS-DEVELOPMENT,Business Development,3397.4470513181304,4501.360776800695,5963.963098426649,LA,LAK,0.13305859013879856,0.17629258370187434,0.2335743602563546
C-LEVEL-EXECUTIVE,C Level Executive,6219.503956536284,9324.86134862495,13980.703248801326,LA,LAK,0.24358243566984336,0.36520154267199795,0.5475442693691696
CASHIER,Cashier,995.6882737539842,1394.9958715029288,1954.440493883972,LA,LAK,0.0389954209505747,0.05463401816361187,0.07654426770992154
CHEF,Chef,2564.1977629265425,3149.564577704358,3868.5616111795216,LA,LAK,0.10042497617135601,0.12335044989085271,0.15150945579826386
CHEMICAL-ENGINEER,Chemical Engineer,4242.355915131472,5140.732633260337,6229.35287263581,LA,LAK,0.1661488430600796,0.2013331263534337,0.2439681614429911
CIVIL-ENGINEER,Civil Engineer,3759.759409033476,4482.12189914398,5343.271878120105,LA,LAK,0.14724829516709742,0.1755391067828265,0.2092654313935849
CONTENT-MARKETING,Content Marketing,2593.818796307137,3247.775712676625,4066.6090842080384,LA,LAK,0.10158506281304394,0.1271968189314743,0.15926584379892522
COPYWRITER,Copywriter,2573.5838503273085,3164.653331321094,3891.472471809296,LA,LAK,0.10079257558868349,0.12394139016243566,0.1524067433109807
CUSTOMER-SUPPORT,Customer Support,2151.039552723066,2765.7136684712973,3556.035074429776,LA,LAK,0.08424392960210479,0.10831720285725106,0.13926957693252884
DATA-ANALYST,Data Analyst,3090.21840959078,3719.402104379052,4476.690699636105,LA,LAK,0.121026199552273,0.14566773011986991,0.17532639772853822
DATA-SCIENTIST,Data Scientist,6097.547837641561,7365.902990107771,8898.089577049419,LA,LAK,0.238806111272783,0.28848033601661166,0.34848733068307347
DENTIST,Dentist,6513.641353234432,8483.271070420498,11048.487958044812,LA,LAK,0.25510211698366037,0.3322412597887201,0.4327061492518546
ELECTRICAL-ENGINEER,Electrical Engineer,4094.4263675484735,4881.402966901254,5819.6418218993085,LA,LAK,0.16035528785702577,0.19117666496766553,0.22792212041517468
EXECUTIVE-ASSISTANT,Executive Assistant,3040.3462648421896,3677.37858684534,4447.885896210757,LA,LAK,0.1190729925803289,0.1440219090338461,0.17419827815077613
FASHION-DESIGNER,Fashion Designer,3190.5193936554897,4118.724082345262,5316.967544602417,LA,LAK,0.12495441604177104,0.1613068905238579,0.20823524093600398
FINANCE-MANAGER,Finance Manager,4301.215506270617,5433.570165556824,6864.032899766935,LA,LAK,0.16845403695856354,0.21280189940523977,0.26882495194589456
FINANCIAL-ANALYST,Financial Analyst,3315.652248212474,3858.6731975180446,4490.627403181756,LA,LAK,0.12985515502486597,0.15112218313127856,0.1758722187809214
GRAPHIC-DESIGNER,Graphic Designer,2343.197803585117,2790.365982841583,3322.8702699731944,LA,LAK,0.09176967041779231,0.10928269316341964,0.1301378436980272
HARDWARE-ENGINEER,Hardware Engineer,4185.172003275854,5084.869439208365,6177.977199875427,LA,LAK,0.16390927594536098,0.19914528420933858,0.24195606986903218
HUMAN-RESOURCES-MANAGER,Human Resources Manager,3849.871989495552,4701.359202007806,5741.1722796527565,LA,LAK,0.1507774900975676,0.18412537935286571,0.22484891677065807
IT-MANAGER,IT Manager,4464.724128084161,5471.097304982827,6704.312486477131,LA,LAK,0.17485773549026168,0.21427162305024225,0.26256961589864636
INDUSTRIAL-DESIGNER,Industrial Designer,3632.347529624162,4462.33217672167,5481.966770251713,LA,LAK,0.14225829980144175,0.17476405642148854,0.214697317903582
INTERIOR-DESIGNER,Interior Designer,3098.9900064589806,3739.312967471681,4511.941451750192,LA,LAK,0.12136973288624972,0.14644752486914317,0.17670696828836868
LECTURER,Lecturer,3009.3694540926867,3708.311821638392,4569.587342558143,LA,LAK,0.1178598078851543,0.14523338710777192,0.17896462847919498
MARKETING-MANAGER,Marketing Manager,3707.8362695749065,4657.290494100572,5849.868540426757,LA,LAK,0.1452147624504486,0.1823994598448339,0.22910592828356346
MECHANICAL-ENGINEER,Mechanical Engineer,3896.4283100821344,4568.509341326305,5356.515234164735,LA,LAK,0.1526008351816057,0.17892240932996037,0.20978409798570177
MOBILE-DEVELOPER,Mobile Developer,3797.6427856266328,4749.717960962755,5940.4799193007,LA,LAK,0.14873197058662366,0.1860193156498011,0.2326546582980082
NURSE,Nurse,4091.87012724766,4552.093684693728,5064.079814323578,LA,LAK,0.16025517452918148,0.17827950184833066,0.19833107338135494
OFFICE-MANAGER,Office Manager,2414.8297729478213,2952.268412583924,3609.318088413817,LA,LAK,0.09457508539801081,0.1156234863284533,0.14135636816487834
OPERATIONS-MANAGER,Operations Manager,3358.676827925284,4280.675385439297,5455.7740128945525,LA,LAK,0.1315401819970096,0.16764959777884603,0.21367149724673346
PHARMACIST,Pharmacist,6484.148636316231,7223.361550418591,8046.847013320225,LA,LAK,0.25394705576468535,0.2828978022155217,0.3151490229228396
PHYSICIAN,Physician,8162.039935331357,11120.73329768276,15151.936287747332,LA,LAK,0.3196604715385945,0.435535586441345,0.5934147758206749
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,2681.4021137330087,3032.524345016054,3429.6250666828287,LA,LAK,0.1050152009609936,0.11876665267023656,0.13431881915582775
PRODUCT-MANAGER,Product Manager,4583.9322106819045,5633.265657407052,6922.807866349534,LA,LAK,0.17952643500610882,0.22062283088741144,0.27112683158398976
PROJECT-MANAGER,Project Manager,4106.711338992407,5076.417262514047,6275.097053564362,LA,LAK,0.16083641999993611,0.19881426073860822,0.24575969965667593
QA-ENGINEER,QA Engineer,3236.3782661296136,3989.7407117583193,4918.470474744029,LA,LAK,0.12675044606802105,0.15625534882728012,0.19262838746959676
RECEPTIONIST,Receptionist,1675.118539607647,2028.6378246524323,2456.7642983489827,LA,LAK,0.06560482262970986,0.07945015323955269,0.0962174211706473
RESEARCH-SCIENTIST,Research Scientist,3505.426202134979,4492.486297371389,5757.483389545495,LA,LAK,0.13728751655179455,0.17594502104578494,0.2254877297538022
SALES-MANAGER,Sales Manager,3500.222109385071,4626.162571090693,6114.2920264338045,LA,LAK,0.1370837019716716,0.18118035694578014,0.23946188548208214
SOFTWARE-ENGINEER,Software Engineer,4119.56757915392,5021.1216125835,6119.977828724227,LA,LAK,0.16133992547464632,0.19664864605516152,0.23968456587272371
SYSTEMS-ADMINISTRATOR,Systems Administrator,3311.318370818396,3985.151563072559,4796.105720494205,LA,LAK,0.12968542180837134,0.1560756180927488,0.1878360591603608
TEACHER,Teacher,2368.0307218004587,2928.54360983115,3621.729902288637,LA,LAK,0.0927422339447157,0.11469432135312854,0.1418424680011092
UX-DESIGNER,UX Designer,3646.396989211268,4471.107430809706,5482.343726420712,LA,LAK,0.14280853686375214,0.17510773298787116,0.21471208112303286
WAITER,Waiter,953.1120768059344,1459.2278390790982,2234.098106782269,LA,LAK,0.037327954569551514,0.05714961735277664,0.087496858620615
WEB-DESIGNER,Web Designer,2652.9143201030074,3246.3225214032823,3972.465236857318,LA,LAK,0.10389949684572199,0.1271399057319123,0.15557876717653338
WEB-DEVELOPER,Web Developer,3342.5455575913893,4141.96407748179,5132.575195627835,LA,LAK,0.13090841230189598,0.16221706835473806,0.20101364612780226
ACCOUNT-MANAGER,Account Manager,15618.828971606332,19554.939508738385,24482.991643328653,LV,EUR,13564.09862030645,16982.395318678944,21262.139035772696
ACCOUNTANT,Accountant,10154.773669777866,12059.978620597904,14322.631804403383,LV,EUR,8818.865471550918,10473.431757653307,12438.422281877703
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,9289.064528988069,11186.824387259208,13472.297396669108,LV,EUR,8067.044436598776,9715.145067065001,11699.953361594664
ARCHITECT,Architect,13546.09593883704,16773.680681540845,20770.29166755271,LV,EUR,11764.043358726996,14567.024160617955,18037.86218950059
ATTORNEY,Attorney,15270.997265530896,20622.55346810255,27849.50479329179,LV,EUR,13262.025809786941,17909.559644478075,24185.771560059326
BUSINESS-ANALYST,Business Analyst,13552.095517526745,16256.957587479155,19501.682943371758,LV,EUR,11769.253664645283,14118.278417900356,16936.14490476347
BUSINESS-DEVELOPMENT,Business Development,23764.350656570437,31484.29630138838,41712.09758342593,LV,EUR,20638.038648048157,27342.389163703134,36224.67512193053
C-LEVEL-EXECUTIVE,C Level Executive,36593.290869684846,54862.9719935391,82254.03139288025,LV,EUR,31779.271487017042,47645.490201365625,71433.12701349499
CASHIER,Cashier,3475.995353323473,4869.83528506909,6822.591313601512,LV,EUR,3018.7118292875125,4229.185567714929,5925.047363792181
CHEF,Chef,25345.620621022223,31131.476534942485,38238.11796669222,LV,EUR,22011.28511755903,27035.9844955961,33207.713849611515
CHEMICAL-ENGINEER,Chemical Engineer,9908.679528471106,12006.989999210007,14549.648964514852,LV,EUR,8605.146171043,10427.414038426974,12635.57426771811
CIVIL-ENGINEER,Civil Engineer,13901.698429536706,16573.084216816464,19757.810302812377,LV,EUR,12072.864670634915,14392.817103523425,17158.57750640902
CONTENT-MARKETING,Content Marketing,22355.270264769068,27989.6683020517,35044.15390108327,LV,EUR,19414.329403707277,24307.495900548856,30433.93076674451
COPYWRITER,Copywriter,11799.587157453094,14509.193535870416,17841.022253763604,LV,EUR,10247.296015184847,12600.440940830576,15493.951933084209
CUSTOMER-SUPPORT,Customer Support,9324.300953080225,11987.979415121856,15412.59244854287,LV,EUR,8097.645343509391,10410.904386015127,13384.993481052581
DATA-ANALYST,Data Analyst,17221.676887111727,20726.567601356703,24944.76045216621,LV,EUR,14956.084360005078,17999.890229692235,21663.159987742943
DATA-SCIENTIST,Data Scientist,24608.86738994722,29727.96342469238,35911.92537942086,LV,EUR,21371.45523637537,25817.11013075519,31187.54282904816
DENTIST,Dentist,9171.780186537972,11944.742190107769,15556.071240952417,LV,EUR,7965.189400571238,10373.355221143316,13509.596964047594
ELECTRICAL-ENGINEER,Electrical Engineer,17798.922842651045,21220.33895404801,25299.44026981452,LV,EUR,15457.390897348068,18428.70364047755,21971.18000857548
EXECUTIVE-ASSISTANT,Executive Assistant,19664.85555900917,23784.942947433887,28768.251529490983,LV,EUR,17077.85139599036,20655.92192627584,24983.652845496617
FASHION-DESIGNER,Fashion Designer,8586.711819234572,11085.027151369051,14310.230683570626,LV,EUR,7457.089526492854,9626.739735948382,12427.652586769083
FINANCE-MANAGER,Finance Manager,20822.36081046786,26303.283230072037,33226.91000213453,LV,EUR,18083.081391968324,22842.962709889798,28855.753842770173
FINANCIAL-ANALYST,Financial Analyst,17359.795550050505,20203.197133191454,23512.32612306933,LV,EUR,15076.032863750923,17545.371606173478,20419.16912630871
GRAPHIC-DESIGNER,Graphic Designer,12098.906175496992,14406.75295874233,17154.817782997237,LV,EUR,10507.238209766876,12511.476903039238,14898.020885238633
HARDWARE-ENGINEER,Hardware Engineer,18242.78736967024,22163.947686955267,26927.934153681334,LV,EUR,15842.862959913642,19248.176210117967,23385.43786897534
HUMAN-RESOURCES-MANAGER,Human Resources Manager,21540.471145103256,26304.23312287743,32121.52025467526,LV,EUR,18706.72093735058,22843.78763983266,27895.783311325707
IT-MANAGER,IT Manager,14872.508600568224,18224.479950164045,22331.9198108409,LV,EUR,12915.960201382239,15826.9639674785,19394.05081172792
INDUSTRIAL-DESIGNER,Industrial Designer,11296.133272513622,13876.793577097407,17047.019129097273,LV,EUR,9810.0738547713,12051.236168573401,14804.40365085483
INTERIOR-DESIGNER,Interior Designer,12900.159075905218,15565.785197991418,18782.22333572322,LV,EUR,11203.08252566926,13518.033004387747,16311.333589573811
LECTURER,Lecturer,16143.514800074234,19892.872522755777,24513.024710380425,LV,EUR,14019.759562298561,17275.871656599164,21288.221111714567
MARKETING-MANAGER,Marketing Manager,16477.608057108835,20696.341354683613,25995.18959214421,LV,EUR,14309.901281311868,17973.64038781607,22575.40023790556
MECHANICAL-ENGINEER,Mechanical Engineer,27190.949631896885,31880.39937722586,37378.60862568631,LV,EUR,23613.85242500053,27686.383018443048,32461.277001645976
MOBILE-DEVELOPER,Mobile Developer,21474.46926488696,26857.75792720009,33590.54661507029,LV,EUR,18649.40191465003,23324.49365487818,29171.552350377984
NURSE,Nurse,9347.038072218837,10398.507254785432,11568.2585533919,LV,EUR,8117.391287773104,9030.534758034146,10046.399776107766
OFFICE-MANAGER,Office Manager,12019.575830307138,14694.80965499859,17965.478469893882,LV,EUR,10438.344144296649,12761.638387191639,15602.035349105356
OPERATIONS-MANAGER,Operations Manager,20645.46103882275,26312.19859026834,33534.33441625858,LV,EUR,17929.453616616785,22850.705212554887,29122.735130487014
